listing_id,id,date,reviewer_id,reviewer_name,comments,language,polarity
1011962797484393853,1054768478496820689,2023-12-26,137082390,Stephanie,"  minute walk to train station, restaurants, bars, shops etc. We didn’t get a taxi once. Sasazuka Street is lively to walk through in the evening. <br/>The place is sooo well stocked. All kitchen, bathroom, bedroom necessities and cleaning stuff, plus some nice extras.<br/>My husband and two kids ( & ) also enjoyed the stay. The living room was a bit tight with the bed out, but overall great size. <br/>Thank you for having us.",en,0.9042
1012017862662494555,1028616899617494486,2023-11-20,380444868,Arsalan Ahmed,Jacob’s airbnb experience was smooth and amazing! He was really proactive and gave clear instructions even our flight was quite late. The place felt just like a home away from our home! It was clean spacious and really fresh and well organized. The amenities were good! Bed was perfectly suitable for   persons. For my   nights stay Jacob gave me great suggestions to explore around and different activities! I would definitely visit again!,en,0.9869
1012017862662494555,1043073340552856575,2023-12-09,509645117,Raphael,"My family really love this place. It felt like home immediately. Place is really clean and new. Of all the places we've stayed, this is the kid's favourite. Jacob is always active responding to my questions and giving us recommendations. We'll be back!",en,0.9369
1014968387173060219,1042348536422891554,2023-12-08,284282921,Vivek,Enjoyed the stay. Located ideally with access to the rest of the city.,en,0.7269
1012047329579205445,1048964459057172101,2023-12-18,158630376,Benito,Such a great host!,en,0.6588
1012070275660052436,1022871613583256805,2023-11-12,501919066,Cristiano,"The room was very clean And the landlord is very friendly, and the boys who helped me make the bed are also very friendly. They are all very nice people. The washing machine and dryer here are really convenient! If you come to Tokyo, I highly recommend staying here!By the way, Tokyo is awesome!",en,0.9676
1014968535582735311,1043870855702175392,2023-12-11,244726430,Sebastian,Great place to stay at in Tokyo! The next metro station is about   on foot. A supermarket is about   away.,en,0.6588
1014968760096122286,1043834127275854789,2023-12-11,86634676,Mario,"Very clean, walkable, and close to the subway makes it easier to travel around tokyo.<br/>Highly recommended!",en,0.7836
1014968833571009451,1044640356584286637,2023-12-12,75851179,Sean,"Everything was great and as described except the location is not quite close to any subway or bus stations. Also the host emphasized more than enough that early check-in and late check-out are not allowed and will charge fees for it, which I understand, but still don’t see a reason to see the message like   times.",en,0.7003
1009886435687228715,1027946168612492163,2023-11-19,24767327,Avery,"Very clean place, and easy to find. I had some trouble getting in initially but the host was quick to respond and help out.",en,0.6855
1014997336511509947,1031595542660872845,2023-11-24,448911174,Daniel,"it was a nice place, good bed, easy access, not too loud. just a bit of a walk to any metro station.",en,0.8225
1012344719597491304,1022115574422337123,2023-11-11,108579807,Annie,Everything just so great! Very close to the subway station. Very convenient.,en,0.7603
1015111230590236507,1029309899310364487,2023-11-20,365570306,Genevieve,"Selina was so helpful when our flight was cancelled and we stayed an extra night in her lovely apartment. The flat is very cute, and in a great location in Koenji for the local vintage shops, bars and restaurants, and very close to the train station.<br/>Thank you!",en,0.9337
1018599660677523470,1038813903241630824,2023-12-04,190642553,Kazuya,Good location. <br/>Maybe extend heating time in the morning as it gets cold early in t he morning.,en,0.5574
1018603978867155387,1043141559872826544,2023-12-10,19036553,William,Great location. It’s close to JR station and supermarket. The staff is friendly and the check in is smooth.,en,0.8074
1018607505397634214,1038100347134689839,2023-12-03,548980528,Md Firoz,"Location, staff were good. But facilities are very very less. Capsule only had a matrass, a pillow and a blanket. No place to keep my belongings, no hanger for cloths. Only one toilet for entire floor, needed to go downstair for bathroom which was very little, found no towel, no slippers provided, even the curtain at the capsule door was smaller than the door. Almost nothing for more than   yen. I have been in capsule rooms before with less price and pretty much everything like a hotel room.",en,0.1372
1015465830563720011,1051046155748522451,2023-12-20,429292406,Ryan,A bit of a walk compared to other places but it's well worth it for a nice place,en,0.8271
1015467502472715402,1044544223312153268,2023-12-11,424973116,Joe,Good stay,en,0.4404
1015467502472715402,1045990415862582003,2023-12-13,242870641,Robert,Great little place.. I found it soo cozy.. Close to the centre of town..,en,0.6249
1015480029997965447,1033752169218391555,2023-11-27,547092151,Powen,very good,en,0.4927
1015481746417463647,1032310718474071968,2023-11-25,429634866,Gil,"it was a cheap option for accomodation and the apartment was fairly clean and for tokyo its an alright size.<br/>But there was one major issue - it was very cold inside and the air condition was not so helpful. Also, I was not able to turn the bedroom lighting which was kind of dissapointing.",en,0.1935
1015483403317080616,1035108075961201435,2023-11-28,19299708,Jose,"Very satisfied with the apartment. Although some people don’t like Ikebukuro, I consider it’s a nice area and I enjoyed my stay at this fully-equipped, spacious room.<br/>In my opinion, the check-in time is a bit too late, and the check-out a bit too early, but I don’t know what’s the standard in Japan, so maybe it’s appropriate. In Europe the standard normally is   pm<br/>As feedback, I would recommend to attach intructions in English on how to use the washing machine. <br/>Apart from this, very nice apartment and responsive host, always answering quickly to all my questions via DM.",en,0.9437
1012344719597491304,1026438615204070395,2023-11-17,474284414,Jasmin Cheryl,The place is clean. Very accessible . The host is kind . Will surely book again here next time,en,0.8402
1015483403317080616,1038837935450554151,2023-12-04,19299708,Jose,"Second time staying at this apartment, very comfortable and good location. Fully recommend it!",en,0.8702
1015487144238088451,1051788073137817768,2023-12-21,548160153,Kenneth,Fantastic host! Very responsive and accommodating. The stay was smooth and enjoyable. Highly recommend!,en,0.913
1015527320461441002,1032948225796583326,2023-11-25,129946635,Nathan,Fantastic apartment!,en,0.5983
1012344719597491304,1040994034704007899,2023-12-07,240630769,Maria Cecilia,"The location was great. Lots of nice restaurants. The house was clean and provided with all necessities from toiletries to kitchen utensils.  Most importantly, the host was the best. She responded promptly whenever I needed help.  She even gave us delicious pastries and snacks as a welcome gift😁.",en,0.9771
1012344719597491304,1045322178840539278,2023-12-13,98871469,David,Yuki was an amazing host. The place was in a great location next to the train station. Would definitely stay here again,en,0.891
1015527320461441002,1039455517369969436,2023-12-04,477278898,Redeat,Nice !,en,0.4753
1015527320461441002,1043861386192754154,2023-12-11,32256984,Jasper,"Friendly and responsive host, lovely neighbourhood.",en,0.8591
1015533087320147821,1054670456862855637,2023-12-25,551621819,Kai,"The landlord is very friendly, the house is clean and very close to the subway station   minutes walk, which is a great experience😀😀😀",en,0.8832
